,600519.SH,300750.SZ,300059.SZ,688981.SH,002415.SZ,019547.SZ,510050.SH,510300.SH,510500.SH,513500.SH,513300.SH,513030.SH,513520.SH,511010.SH,518880.SH,159920.SZ
2023-10-10,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-10-11,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-10-12,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-10-13,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-10-16,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-10-17,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-10-18,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-10-19,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-10-20,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-10-23,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-10-24,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-10-25,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-10-26,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-10-27,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-10-30,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-10-31,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-11-01,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-11-02,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-11-03,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-11-06,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-11-07,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-11-08,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-11-09,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-11-10,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-11-13,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-11-14,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-11-15,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-11-16,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-11-17,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-11-20,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-11-21,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-11-22,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-11-23,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-11-24,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-11-27,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-11-28,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-11-29,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-11-30,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-12-01,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-12-04,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-12-05,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-12-06,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-12-07,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-12-08,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-12-11,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-12-12,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-12-13,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-12-14,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-12-15,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-12-18,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-12-19,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-12-20,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-12-21,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-12-22,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-12-25,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-12-26,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-12-27,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-12-28,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
2023-12-29,0.03335326155283742,0.028393558128647817,0.029030091405328272,0.030736789006919583,0.028849991522551653,0.38585928378759793,0.038636352481132896,0.03867563821736518,0.038607037940127306,0.038658555782131857,0.03864396614570521,0.038646497592555396,0.038636565045372225,0.0386566427039779,0.09664422516489284,0.05797154352285651
